高清频道,#genre#
暗礁狂鲨(澳大利亚恐怖片),https://vip1.lz-cdn10.com/20220729/2119_8e8b23d0/index.m3u8
毛骨悚然的同居(韩国恐怖片),https://vip1.lz-cdn10.com/20220728/2115_3e18dac6/index.m3u8
玛丽号(美国恐怖片),https://vip.lz-cdn3.com/20220728/10227_646e7a8e/index.m3u8
骷髅头：面具(恐怖片),https://vip.lz-cdn3.com/20220728/10226_12f01d5d/index.m3u8
猎人气候(美国恐怖片),https://vip.lz-cdn3.com/20220728/10220_bdb614e8/index.m3u8
银瀑2：重现(美国恐怖片),https://vip.lz-cdn3.com/20220728/10217_c02bc196/index.m3u8
最后的吸血鬼2009(法国/中国香港/中国大陆恐怖片),https://vip1.lz-cdn.com/20220727/25781_6369cb7e/index.m3u8
此房是我造(丹麦/法国/瑞典/德国/比利时/突尼斯恐怖片),https://vip.lz-cdn3.com/20220727/10193_8a8c6c8c/index.m3u8
林屋惊魂(美国恐怖片),https://vip.lz-cdn3.com/20220727/10173_e1f42531/index.m3u8
命运改变者(加拿大恐怖片),https://vip.lz-cdn3.com/20220727/10153_f6c7e489/index.m3u8
失心病狂(美国恐怖片),https://vip.lz-cdn3.com/20220727/10146_784e5653/index.m3u8
邪灵女巫(英国恐怖片),https://vip.lz-cdn3.com/20220727/10127_6c0b2262/index.m3u8
遗传厄运(美国恐怖片),https://vip.lz-cdn3.com/20220726/10113_4bcf652d/index.m3u8
觅踪寻迹(印度恐怖片),https://vip1.lz-cdn10.com/20220726/2100_7fa94f41/index.m3u8
真心话大冒险2018(美国恐怖片),https://vip.lz-cdn3.com/20220726/10104_3c1359d3/index.m3u8
鸡皮疙瘩剧场版2(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20074_02b47aee/index.m3u8
鸡皮疙瘩剧场版2外传(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20076_87698024/index.m3u8
鸡皮疙瘩剧场版(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20073_24878fa2/index.m3u8
鸡皮疙瘩剧场版外传(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20077_7e0dec2b/index.m3u8
鸡皮疙瘩剧场版特别篇(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20075_ec9367c9/index.m3u8
鸡皮疙瘩NO6(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20072_594eaff0/index.m3u8
鸡皮疙瘩NO5(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20071_42cdd42d/index.m3u8
鸡皮疙瘩NO4(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20070_b0a65381/index.m3u8
鸡皮疙瘩NO3(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20069_a461d2cd/index.m3u8
鸡皮疙瘩NO2(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20068_48e3ddee/index.m3u8
鸡皮疙瘩NO1(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20067_73125099/index.m3u8
地下2019(美国恐怖片),https://vip.lz-cdn3.com/20220726/10071_4a28bab9/index.m3u8
噩梦画廊(美国恐怖片),https://vip.lz-cdn3.com/20220726/10064_6ccf0d18/index.m3u8
心碎2022(美国恐怖片),https://vip1.lz-cdn10.com/20220726/2097_54c45e58/index.m3u8
家庭血液(美国恐怖片),https://vip.lz-cdn3.com/20220725/10060_c9703c44/index.m3u8
解除好友2：暗网(美国恐怖片),https://vip.lz-cdn3.com/20220725/10059_f8a90c5b/index.m3u8
铁耙(美国恐怖片),https://vip.lz-cdn3.com/20220725/10054_d8d13a93/index.m3u8
另一个灵魂(美国恐怖片),https://vip.lz-cdn3.com/20220725/10049_1abca8c6/index.m3u8
妖法(美国恐怖片),https://vip.lz-cdn3.com/20220725/10027_620d178c/index.m3u8
温彻斯特(美国恐怖片),https://vip.lz-cdn3.com/20220725/10025_a16f833e/index.m3u8
月光光心慌慌2018(美国恐怖片),https://vip.lz-cdn3.com/20220725/10015_e24fd8f6/index.m3u8
绑架女模特(美国恐怖片),https://vip.lz-cdn3.com/20220725/10001_edf25e58/index.m3u8
昆池岩(韩国恐怖片),https://vip.lz-cdn3.com/20220724/9979_afd46447/index.m3u8
精神错乱2018(美国恐怖片),https://vip.lz-cdn3.com/20220724/9970_1adb8cf5/index.m3u8
伤害2018(美国恐怖片),https://vip.lz-cdn3.com/20220724/9968_dfd2682c/index.m3u8
大恶魔(美国恐怖片),https://vip.lz-cdn3.com/20220724/9961_8007ce19/index.m3u8
小丑龙卷风(美国恐怖片),https://vip.lz-cdn3.com/20220724/9936_baf2c8f0/index.m3u8
我的朋友都恨我(英国恐怖片),https://vip1.lz-cdn10.com/20220724/2093_16b116ad/index.m3u8
阿蒂克(美国恐怖片),https://vip1.lz-cdn10.com/20220724/2090_fedb42c6/index.m3u8
游乐园(美国恐怖片),https://vip.lz-cdn3.com/20220723/9907_237cc424/index.m3u8
爱哭鬼上学记(美国恐怖片),https://vip.lz-cdn3.com/20220723/9892_c6fd8d0a/index.m3u8
仲夏夜惊魂(美国恐怖片),https://vip.lz-cdn3.com/20220723/9889_a81d53cb/index.m3u8
召唤之物(美国恐怖片),https://vip.lz-cdn3.com/20220723/9878_672605eb/index.m3u8
地表惊旅(英国恐怖片),https://vip.lz-cdn3.com/20220722/9864_8ce196af/index.m3u8
黑色圣诞节2019(美国恐怖片),https://vip.lz-cdn3.com/20220722/9863_e3d0770a/index.m3u8
旅馆闹鬼2021(马来西亚恐怖片),https://vip.lz-cdn3.com/20220722/9855_d7b02593/index.m3u8
第七日2021(美国恐怖片),https://vip.lz-cdn3.com/20220722/9835_fcb8f952/index.m3u8
60秒致死3(英国恐怖片),https://vip.lz-cdn3.com/20220722/9823_78b42a1d/index.m3u8
兴安岭猎人传说(大陆恐怖片),https://vip.lz-cdn3.com/20220722/9819_933e1269/index.m3u8
鬼寺凶灵3(泰国恐怖片),https://vip1.lz-cdn10.com/20220722/2074_319a64a5/index.m3u8
她将会(英国恐怖片),https://vip1.lz-cdn10.com/20220721/2072_cf7280eb/index.m3u8
周末惊魂(美国恐怖片),https://vip1.lz-cdn10.com/20220721/2069_5d85d30c/index.m3u8
新咒怨(美版)(美国恐怖片),https://vip.lz-cdn3.com/20220721/9736_576e1f50/index.m3u8
猛鬼故事2020(印度恐怖片),https://vip.lz-cdn3.com/20220720/9704_f940cb25/index.m3u8
失踪的女人(美国恐怖片),https://vip1.lz-cdn10.com/20220718/2052_3fbb0312/index.m3u8
嚎笑捉鬼队(泰国恐怖片),https://vip1.lz-cdn10.com/20220718/2051_7e403362/index.m3u8
非人类(美国恐怖片),https://vip1.lz-cdn10.com/20220718/2049_7b3ee482/index.m3u8
吾即恐惧(美国恐怖片),https://vip.lz-cdn3.com/20220719/9672_4ffad3de/index.m3u8
变异狂蟒2(大陆恐怖片),https://vip.lz-cdn3.com/20220719/9645_d69f7ee8/index.m3u8
灵偶契约2(美国恐怖片),https://vip.lz-cdn3.com/20220719/9639_d7aa70c0/index.m3u8
水落石出2011(大陆恐怖片),https://vip.lzcdn2.com/20220423/4261_dd9b79d2/index.m3u8
梦幻岛2020(美国恐怖片),https://vip.lz-cdn3.com/20220718/9602_b352cfc6/index.m3u8
拧紧(英国恐怖片),https://vip.lz-cdn3.com/20220718/9620_020759a7/index.m3u8
启示者2022(美国恐怖片),https://vip.lz-cdn3.com/20220718/9615_0c45ab83/index.m3u8
格蕾特和韩塞尔(加拿大恐怖片),https://vip.lz-cdn3.com/20220718/9610_aee5819d/index.m3u8
常跟你左右(大陆恐怖片),https://vip.lz-cdn3.com/20220717/9530_6dafe2d5/index.m3u8
赎罪巷(美国恐怖片),https://vip.lz-cdn3.com/20220717/9518_0c0f424c/index.m3u8
遗落家庭(澳大利亚/美国恐怖片),https://vip.lz-cdn3.com/20220716/9491_d00c49ad/index.m3u8
狄仁杰之九层妖楼(大陆恐怖片),https://vip1.lz-cdn10.com/20220716/2021_2a6095cf/index.m3u8
黑色电话(美国恐怖片),https://vip1.lz-cdn10.com/20220716/2039_90ab8c1d/index.m3u8
解锁鬼应用(印度恐怖片),https://vip.lz-cdn3.com/20220715/9439_fb96644b/index.m3u8
女鬼桥(台湾恐怖片),https://vip.lz-cdn3.com/20220715/9432_ae31c964/index.m3u8
童养媳之谜(印度恐怖片),https://vip.lz-cdn3.com/20220715/9414_9a8e635f/index.m3u8
信号100(日本恐怖片),https://vip.lz-cdn3.com/20220715/9406_f172fa02/index.m3u8
致命弯道7(德国/美国/英国恐怖片),https://vip1.lz-cdn6.com/20220714/18627_3da51fc4/index.m3u8
致命弯道5：血族(美国恐怖片),https://vip1.lz-cdn6.com/20220714/18626_2d47bff2/index.m3u8
致命弯道4：血腥起源(美国恐怖片),https://vip1.lz-cdn6.com/20220714/18625_3523ccaf/index.m3u8
致命弯道2(美国恐怖片),https://vip1.lz-cdn6.com/20220714/18624_b37c4ead/index.m3u8
致命弯道(美国恐怖片),https://vip1.lz-cdn6.com/20220714/18623_c5a39573/index.m3u8
血鲨(大陆恐怖片),https://vip.lz-cdn3.com/20220714/9335_1ccf57ef/index.m3u8
随机暴力行动(美国恐怖片),https://vip.lz-cdn3.com/20220714/9301_98d11c50/index.m3u8
张震讲故事之三更夜(大陆恐怖片),https://vip.lz-cdn3.com/20220713/9268_239d3026/index.m3u8
芭芭雅嘎：林中恶魔(俄罗斯恐怖片),https://vip.lz-cdn3.com/20220713/9266_81e9116c/index.m3u8
已关注(美国恐怖片),https://vip.lz-cdn3.com/20220712/9236_17f56382/index.m3u8
租来的朋友(美国恐怖片),https://vip.lz-cdn3.com/20220712/9209_147f1b5e/index.m3u8
谜厄庄园(意大利恐怖片),https://vip.lz-cdn3.com/20220711/9187_2790001f/index.m3u8
你本应离开(美国恐怖片),https://vip.lz-cdn3.com/20220711/9174_6c18cbf6/index.m3u8
血书2020(美国恐怖片),https://vip.lz-cdn3.com/20220711/9172_b913a9dd/index.m3u8
灼热(美国恐怖片),https://vip.lz-cdn3.com/20220711/9168_60388ec4/index.m3u8
寂静2020(印度恐怖片),https://vip.lz-cdn3.com/20220711/9158_ba5d40ba/index.m3u8
滑稽2020(意大利恐怖片),https://vip.lz-cdn3.com/20220710/9140_40bf4395/index.m3u8
地狱通话(美国恐怖片),https://vip.lz-cdn3.com/20220710/9138_46cbfba3/index.m3u8
护身符(英国恐怖片),https://vip.lz-cdn3.com/20220710/9135_ae558df0/index.m3u8
世界奇妙物语2020秋季特别篇(日本恐怖片),https://vip.lz-cdn3.com/20220710/9124_3408cbed/index.m3u8
租房惊魂2020(美国恐怖片),https://vip.lz-cdn3.com/20220710/9121_78abf66f/index.m3u8
今夜林中无人入睡(波兰/法国/意大利恐怖片),https://vip.lz-cdn3.com/20220710/9111_c454b0a2/index.m3u8
恶魔的请柬：第二章(印度尼西亚恐怖片),https://vip.lz-cdn3.com/20220710/9110_50cdc549/index.m3u8
本人之死(美国恐怖片),https://vip.lz-cdn3.com/20220709/9097_b1ddb6d7/index.m3u8
哈蜜(美国恐怖片),https://vip.lz-cdn3.com/20220709/9092_bedba039/index.m3u8
夜曲2020美国版(美国恐怖片),https://vip.lz-cdn3.com/20220709/9064_63c0e479/index.m3u8
橡木屋(加拿大恐怖片),https://vip.lz-cdn3.com/20220709/9051_4a2c0ba0/index.m3u8
马拉萨尼亚32号鬼宅(西班牙恐怖片),https://vip.lz-cdn3.com/20220708/9049_f3510a6d/index.m3u8
极限网红(美国恐怖片),https://vip.lz-cdn3.com/20220708/9024_f5595949/index.m3u8
死亡电梯(美国恐怖片),https://vip.lz-cdn3.com/20220708/9019_679ba139/index.m3u8
阴声2020(西班牙恐怖片),https://vip.lz-cdn3.com/20220708/9001_ab7ea6f6/index.m3u8
杜迦玛蒂：神话(印度恐怖片),https://vip.lz-cdn3.com/20220708/8997_ceabbf2a/index.m3u8
咒2022(台湾恐怖片),https://vip.lzcdn2.com/20220708/15116_0d611e7a/index.m3u8
一切为了杰克森(加拿大恐怖片),https://vip.lz-cdn3.com/20220707/8903_dbd7a9a0/index.m3u8
夺魂连线(英国恐怖片),https://vip.lz-cdn3.com/20220707/8882_852583dc/index.m3u8
女巫清算(英国恐怖片),https://vip.lz-cdn3.com/20220706/8814_93b9be24/index.m3u8
古堡惊眸(德国恐怖片),https://vip1.lz-cdn10.com/20220705/1993_c145f149/index.m3u8
发型师2020(美国恐怖片),https://vip.lz-cdn3.com/20220705/8786_bfb5081a/index.m3u8
猎犬2020(美国恐怖片),https://vip.lz-cdn3.com/20220705/8757_68e9bceb/index.m3u8
纸画皮(大陆恐怖片),https://vip1.lz-cdn10.com/20220704/1986_3b69bbe4/index.m3u8
送终人(加拿大恐怖片),https://vip.lz-cdn3.com/20220704/8754_89c4f281/index.m3u8
杏林医院(台湾恐怖片),https://vip.lz-cdn3.com/20220704/8748_46a8e5bc/index.m3u8
诡秘阴宅(奥地利恐怖片),https://vip.lz-cdn3.com/20220704/8737_d693315a/index.m3u8
声音控制(美国恐怖片),https://vip.lz-cdn3.com/20220704/8730_191b23d7/index.m3u8
灵体盛宴(英国恐怖片),https://vip1.lz-cdn7.com/20220704/4903_c44ad452/index.m3u8
凶恶谢幕(乌拉圭/阿根廷恐怖片),https://vip.lz-cdn3.com/20220704/8719_b42348bc/index.m3u8
降灵日历(法国恐怖片),https://vip.lz-cdn3.com/20220703/8700_f7ed5580/index.m3u8
被侵犯的人(加拿大恐怖片),https://vip.lz-cdn3.com/20220703/8694_e3774554/index.m3u8
杀戮开始(美国恐怖片),https://vip.lz-cdn3.com/20220703/8691_ea0c1bd4/index.m3u8
驱魔古法(美国恐怖片),https://vip.lz-cdn3.com/20220703/8689_0be0d301/index.m3u8
切除2020(美国恐怖片),https://vip.lz-cdn3.com/20220703/8688_ec6cf3bd/index.m3u8
异教夜谈(阿根廷/墨西哥恐怖片),https://vip.lz-cdn3.com/20220702/8636_2b111027/index.m3u8
最终仪式2020(英国恐怖片),https://vip.lz-cdn3.com/20220702/8616_aaad09f5/index.m3u8
13骇人游戏2014(美国恐怖片),https://vip.lz-cdn3.com/20220702/8614_b8a34e99/index.m3u8
佛莱迪大战杰森(加拿大恐怖片),https://vip.lz-cdn3.com/20220702/8609_6e67b949/index.m3u8
藏身之所2021(美国恐怖片),https://vip.lz-cdn3.com/20220702/8607_fbf88ce8/index.m3u8
不速之客2021(美国恐怖片),https://vip.lz-cdn3.com/20220701/8581_533766ef/index.m3u8
鬼影实录：血亲(美国恐怖片),https://vip.lz-cdn3.com/20220701/8577_52375a58/index.m3u8
凝弑(泰国恐怖片),https://vip.lz-cdn3.com/20220701/8571_0ffc054e/index.m3u8
祖庙闹鬼记2(印度恐怖片),https://vip.lzcdn2.com/20220701/14588_a0370081/index.m3u8
废弃小屋(美国恐怖片),https://vip1.lz-cdn10.com/20220701/1983_d4598650/index.m3u8
魔灵2021(美国恐怖片),https://vip.lz-cdn3.com/20220630/8503_08f42381/index.m3u8
女校召灵(美国恐怖片),https://vip.lz-cdn3.com/20220630/8502_fbf618ad/index.m3u8
哭悲(中国台湾恐怖片),https://vip.lz-cdn3.com/20220630/8500_07ae79c4/index.m3u8
下载即死亡(意大利恐怖片),https://vip1.lz-cdn10.com/20220630/1971_8f5d577e/index.m3u8
异兽(大陆恐怖片),https://vip1.lz-cdn10.com/20220630/1976_b4c69812/index.m3u8
僵尸归来3：风吹头弯(大陆恐怖片),https://vip1.lz-cdn6.com/20220629/17135_6d1306e2/index.m3u8
僵尸归来2：消失的御林军(大陆恐怖片),https://vip1.lz-cdn6.com/20220629/17134_ea980840/index.m3u8
僵尸归来(大陆恐怖片),https://vip1.lz-cdn6.com/20220629/17133_7b731acf/index.m3u8
不洁(美国恐怖片),https://vip.lz-cdn3.com/20220629/8471_382aebdd/index.m3u8
电锯惊魂9：漩涡(美国恐怖片),https://vip.lz-cdn3.com/20220629/8468_9e5a0f42/index.m3u8
恐雨(美国恐怖片),https://vip.lz-cdn3.com/20220629/8466_30a4baa0/index.m3u8
油鬼子【国语】(香港恐怖片),https://vip1.lz-cdn7.com/20220628/4349_a9115257/index.m3u8
骨肉2021(爱尔兰恐怖片),https://vip.lz-cdn3.com/20220627/8436_88166797/index.m3u8
蜜月期(美国恐怖片),https://vip1.lz-cdn10.com/20220627/1961_ddb699eb/index.m3u8
恶魔的尾巴2021(阿根廷/新西兰恐怖片),https://vip.lzcdn2.com/20220626/14057_2990085d/index.m3u8
断电惊魂(英国恐怖片),https://vip.lz-cdn3.com/20220625/8364_72307de8/index.m3u8
中间的房子(美国恐怖片),https://vip.lz-cdn3.com/20220625/8355_68a92ac2/index.m3u8
灵魂停留(美国恐怖片),https://vip1.lz-cdn10.com/20220623/1953_d9b5d7e6/index.m3u8
女高怪谈重启：母校(韩国恐怖片),https://vip.lz-cdn3.com/20220624/8318_b8f83623/index.m3u8
假阳性(美国恐怖片),https://vip.lz-cdn3.com/20220624/8313_8c08e209/index.m3u8
喷火龙2021(美国恐怖片),https://vip.lz-cdn3.com/20220624/8310_074e06b8/index.m3u8
未命名恐怖片(UHM)(美国恐怖片),https://vip.lz-cdn3.com/20220624/8308_87e8bc7f/index.m3u8
一个经典的恐怖故事2021(意大利恐怖片),https://vip.lz-cdn3.com/20220623/8276_81737ae8/index.m3u8
恶灵(加拿大恐怖片),https://vip.lz-cdn3.com/20220622/8217_2c5bee9e/index.m3u8
二的梦魇(西班牙恐怖片),https://vip.lz-cdn3.com/20220622/8214_b94d024f/index.m3u8
被诅咒的哭声2021(哥伦比亚恐怖片),https://vip1.lz-cdn10.com/20220621/1948_a5171ad9/index.m3u8
验收测试2021(美国恐怖片),https://vip1.lz-cdn1.com/20220621/9248_581db728/index.m3u8
新睡衣晚会大屠杀(美国恐怖片),https://vip1.lz-cdn1.com/20220621/9246_0580aecd/index.m3u8
白色情人节：破碎的结界(韩国恐怖片),https://vip1.lz-cdn1.com/20220620/9183_4ba84ccc/index.m3u8
好像一条狗(美国恐怖片),https://vip1.lz-cdn1.com/20220620/9181_f8993bdf/index.m3u8
第19排(俄罗斯恐怖片),https://vip1.lz-cdn1.com/20220619/9155_4b6b4dce/index.m3u8
还魂2009(新加坡恐怖片),https://vip1.lz-cdn1.com/20220605/7379_e1c52778/index.m3u8
中邪(大陆恐怖片),https://vip1.lz-cdn1.com/20220618/9143_a212a87c/index.m3u8
你将不再孤单(英国恐怖片),https://vip1.lz-cdn1.com/20220617/9050_009e7a1f/index.m3u8
猎战2022(美国恐怖片),https://vip1.lz-cdn1.com/20220617/9049_b38be135/index.m3u8
鬼压床2022(越南恐怖片),https://vip1.lz-cdn1.com/20220617/9027_751e958b/index.m3u8
诡祭2021(荷兰/台湾恐怖片),https://vip1.lz-cdn1.com/20220616/9000_cdd65498/index.m3u8
丛林求生2020(越南恐怖片),https://vip1.lz-cdn1.com/20220616/8976_32e1f64a/index.m3u8
万部電影 18 ,#genre#
死亡游戏(美国恐怖片),https://vip1.lz-cdn1.com/20220616/8969_2121eeb8/index.m3u8
民间怪谈：水猴子(大陆恐怖片),https://vip1.lz-cdn1.com/20220615/8783_9429e63a/index.m3u8
越南恐怖故事1(越南恐怖片),https://vip1.lz-cdn1.com/20220615/8772_53b3b2c7/index.m3u8
越南恐怖故事2(越南恐怖片),https://vip1.lz-cdn1.com/20220615/8773_5a83799d/index.m3u8
越南恐怖故事3(越南恐怖片),https://vip1.lz-cdn1.com/20220615/8777_90727bc5/index.m3u8
水怪2：黑木林(大陆恐怖片),https://vip1.lz-cdn1.com/20220614/8740_f7725ad4/index.m3u8
双生2022(芬兰恐怖片),https://vip1.lz-cdn10.com/20220612/1832_e1c0bd0d/index.m3u8
9发子弹(美国恐怖片),https://vip1.lz-cdn10.com/20220612/1831_9733403b/index.m3u8
在黑暗中回家2021(新西兰恐怖片),https://vip1.lz-cdn10.com/20220612/1830_cc80b9e4/index.m3u8
恐怖循环(英国恐怖片),https://vip1.lz-cdn1.com/20220613/8621_e893c504/index.m3u8
恐惧街3(美国恐怖片),https://vip1.lz-cdn1.com/20220611/8541_fb2d512a/index.m3u8
血色天劫2021(德国/美国恐怖片),https://vip1.lz-cdn1.com/20220611/8528_5b84a9d4/index.m3u8
行车记录仪(英国恐怖片),https://vip1.lz-cdn10.com/20220610/1822_c8c3f6c2/index.m3u8
老房之秘(美国恐怖片),https://vip1.lz-cdn10.com/20220610/1823_cc9cccfa/index.m3u8
Soho区惊魂夜(英国恐怖片),https://vip1.lz-cdn1.com/20220610/8510_b98b7f7d/index.m3u8
无辜者2021(挪威/瑞典/丹麦/英国/法国/芬兰恐怖片),https://vip1.lz-cdn1.com/20220610/8484_ff96b7af/index.m3u8
疯神(美国恐怖片),https://vip1.lz-cdn1.com/20220610/8438_31ed9143/index.m3u8
休赛期(美国恐怖片),https://vip1.lz-cdn10.com/20220609/1752_032c56c3/index.m3u8
巨蛇闯女校(大陆恐怖片),https://vip.lzcdn2.com/20220609/9832_4bdc333b/index.m3u8
鹿角(美国恐怖片),https://vip1.lz-cdn1.com/20220609/8300_083064b7/index.m3u8
惊声尖叫5(美国恐怖片),https://vip1.lz-cdn1.com/20220608/8194_a77ec14c/index.m3u8
死亡谷2021(加拿大恐怖片),https://vip1.lz-cdn1.com/20220607/8045_71edccf1/index.m3u8
新鲜2022(美国恐怖片),https://vip1.lz-cdn1.com/20220607/7939_e669d03f/index.m3u8
开棺2022(大陆恐怖片),https://vip1.lz-cdn10.com/20220525/1636_3a2668b6/index.m3u8
玩偶盒惊魂2(英国恐怖片),https://vip1.lz-cdn10.com/20220525/1628_e6809cfc/index.m3u8
主播2022(韩国恐怖片),https://vip1.lz-cdn10.com/20220525/1602_99f01c73/index.m3u8
掌脸(美国恐怖片),https://vip1.lz-cdn10.com/20220525/1597_5d170966/index.m3u8
再见甜心(美国恐怖片),https://vip1.lz-cdn10.com/20220525/1587_78798598/index.m3u8
爱的怪物论(美国恐怖片),https://vip1.lz-cdn10.com/20220525/1583_09d2950b/index.m3u8
德州电锯杀人狂2022(美国恐怖片),https://vip1.lz-cdn1.com/20220606/7435_8e133afe/index.m3u8
谤法：在此矣(韩国恐怖片),https://vip.lzcdn2.com/20220605/8597_c07e7f8a/index.m3u8
粉红色高跟鞋(韩国恐怖片),https://vip.lzcdn2.com/20220605/8590_7b712905/index.m3u8
怪奇宅(韩国恐怖片),https://vip.lzcdn2.com/20220605/8586_3d817f7f/index.m3u8
黑眼镜2022(意大利/法国恐怖片),https://vip1.lz-cdn10.com/20220525/1574_bf31e244/index.m3u8
食人鱼3DD(美国恐怖片),https://vip1.lz-cdn1.com/20220605/7418_de4bcbdf/index.m3u8
黑色之家(韩国恐怖片),https://vip.lzcdn2.com/20220605/8579_c206cfb7/index.m3u8
恐怖故事(韩国恐怖片),https://vip.lzcdn2.com/20220605/8565_7955cf7a/index.m3u8
猫：看见死亡的双眼(韩国恐怖片),https://vip.lzcdn2.com/20220605/8558_f719e608/index.m3u8
牛首村(日本恐怖片),https://vip1.lz-cdn10.com/20220525/1611_a9822183/index.m3u8
首尔怪谈(韩国恐怖片),https://vip.lzcdn2.com/20220605/8533_d8244eb8/index.m3u8
王国：北方的阿信(韩国恐怖片),https://vip.lzcdn2.com/20220605/8522_e794523d/index.m3u8
孵化(芬兰/瑞典恐怖片),https://vip1.lz-cdn10.com/20220525/1568_c827204c/index.m3u8
致命录像带2(美国恐怖片),https://vip1.lz-cdn1.com/20220605/7396_75870651/index.m3u8
衣橱(韩国恐怖片),https://vip.lzcdn2.com/20220605/8503_3ca9df3d/index.m3u8
阴曹使者(韩国恐怖片),https://vip.lzcdn2.com/20220605/8501_99e76fc8/index.m3u8
瑜伽学院：死亡的昆达里尼(韩国恐怖片),https://vip.lzcdn2.com/20220605/8497_98943759/index.m3u8
月下(韩国恐怖片),https://vip.lzcdn2.com/20220605/8495_22f4e5e9/index.m3u8
追逐杀人蝶的女孩(韩国恐怖片),https://vip.lzcdn2.com/20220605/8486_dd080e24/index.m3u8
寂静之地(美国恐怖片),https://vip1.lz-cdn1.com/20220605/7376_53aed92d/index.m3u8
吸血粘土(日本恐怖片),https://vip1.lz-cdn1.com/20220604/7311_0fd74fdc/index.m3u8
要听神明的话(日本恐怖片),https://vip1.lz-cdn1.com/20220604/7302_8920ade1/index.m3u8
富江1：高校恶灵(日本恐怖片),https://vip.lzcdn2.com/20220603/8350_9008418a/index.m3u8
恐怖说书人(日本恐怖片),https://vip.lzcdn2.com/20220603/8337_e127d76b/index.m3u8
犬鸣村(日本恐怖片),https://vip.lzcdn2.com/20220603/8325_a656205d/index.m3u8
破坏之日(日本恐怖片),https://vip.lzcdn2.com/20220603/8319_2ad4bc63/index.m3u8
豚鼠系列之惨杀特别篇(日本恐怖片),https://vip.lzcdn2.com/20220603/8287_e6c1f973/index.m3u8
牙狼：月虹的旅人(日本恐怖片),https://vip.lzcdn2.com/20220603/8282_cc78959b/index.m3u8
凶宅怪谈(日本恐怖片),https://vip.lzcdn2.com/20220603/8277_2b864166/index.m3u8
幽灵大师(日本恐怖片),https://vip.lzcdn2.com/20220603/8270_f3fc62e5/index.m3u8
树海村(日本恐怖片),https://vip.lzcdn2.com/20220602/8195_122a3bd3/index.m3u8
邪屋(英国恐怖片),https://vip.lzcdn2.com/20220601/8148_994ea4a6/index.m3u8
恶魔录音棚(美国恐怖片),https://vip.lzcdn2.com/20220601/8117_8b58c26b/index.m3u8
跟踪者2022(美国恐怖片),https://vip.lzcdn2.com/20220601/8113_0ac5d4d6/index.m3u8
和谐家庭(英国恐怖片),https://vip.lzcdn2.com/20220601/8111_631310d1/index.m3u8
唇亡齿寒(美国恐怖片),https://vip.lzcdn2.com/20220601/8099_ea74eaf5/index.m3u8
战争幽灵2020(英国恐怖片),https://vip.lzcdn2.com/20220601/8098_ac5f1201/index.m3u8
313套房2017(意大利恐怖片),https://vip.lzcdn2.com/20220601/8085_b85cbc48/index.m3u8
血腥地狱2020(澳大利亚恐怖片),https://vip1.lz-cdn1.com/20220601/7193_aecbcc6e/index.m3u8
孤寂2021(美国恐怖片),https://vip1.lz-cdn1.com/20220531/7162_1b9d6eec/index.m3u8
鬼故事2021(泰国恐怖片),https://vip1.lz-cdn1.com/20220531/7157_78d0ffa2/index.m3u8
鬼门关3(意大利/南斯拉夫/美国恐怖片),https://vip1.lz-cdn1.com/20220531/7156_47c0fb88/index.m3u8
电玩古咒(英国恐怖片),https://vip1.lz-cdn1.com/20220531/7136_5625f248/index.m3u8
坏本(美国恐怖片),https://vip1.lz-cdn1.com/20220531/7145_c2b7b54b/index.m3u8
鬼娃回魂4(美国恐怖片),https://vip1.lz-cdn1.com/20220531/7129_07d86c02/index.m3u8
鬼娃回魂3(英国恐怖片),https://vip1.lz-cdn1.com/20220531/7125_3bfd6dd8/index.m3u8
鬼娃回魂(美国恐怖片),https://vip1.lz-cdn1.com/20220531/7124_133a19aa/index.m3u8
鬼娃回魂6(美国恐怖片),https://vip1.lz-cdn1.com/20220531/7119_78a4a5bd/index.m3u8
恶魔的艺术2：邪降(泰国恐怖片),https://vip1.lz-cdn1.com/20220531/7114_560e8e62/index.m3u8
鲨颤(英国恐怖片),https://vip1.lz-cdn1.com/20220531/7103_a500d0dc/index.m3u8
第九道门(法国恐怖片),https://vip1.lz-cdn1.com/20220531/7095_dce33d7f/index.m3u8
死路寻死(美国恐怖片),https://vip1.lz-cdn1.com/20220531/7097_95ff0c45/index.m3u8
夜缉者1971(美国恐怖片),https://vip1.lz-cdn1.com/20220531/7061_05cbb414/index.m3u8
真相背后2021(泰国恐怖片),https://vip1.lz-cdn1.com/20220531/7052_3f48b0f3/index.m3u8
祖母2021(西班牙恐怖片),https://vip1.lz-cdn1.com/20220531/7050_81fe5969/index.m3u8
怪猫(日本恐怖片),https://vip1.lz-cdn1.com/20220530/7018_cd22840f/index.m3u8
